Fecha,P,G(i),H_sun,T2m,WS10m,Int
2017-12-07 21:01,0.0,0.0,0.0,12.02,4.34,0.0
2017-12-07 22:01,0.0,0.0,0.0,12.11,3.86,0.0
2017-12-07 23:01,0.0,0.0,0.0,12.08,3.38,0.0
2017-12-08 00:01,0.0,0.0,0.0,11.98,2.9,0.0
2017-12-08 01:01,0.0,0.0,0.0,12.12,2.34,0.0
2017-12-08 02:01,0.0,0.0,0.0,12.09,2.55,0.0
2017-12-08 03:01,0.0,0.0,0.0,12.17,2.41,0.0
2017-12-08 04:01,0.0,0.0,0.0,12.19,1.72,0.0
2017-12-08 05:01,0.0,0.0,0.0,12.21,1.59,0.0
2017-12-08 06:01,0.0,0.0,0.0,11.96,1.24,0.0
2017-12-08 07:01,0.0,0.0,0.0,11.74,1.59,0.0
2017-12-08 08:01,0.0,0.0,0.0,11.72,1.31,0.0
2017-12-08 09:01,45.47,69.52,10.16,11.93,0.83,0.0
2017-12-08 10:01,28.23,48.21,16.94,12.24,0.83,0.0
2017-12-08 11:01,72.32,101.98,21.62,12.67,1.79,0.0
2017-12-08 12:01,45.34,69.53,23.73,12.55,2.55,0.0
2017-12-08 13:01,83.6,114.96,23.0,12.34,2.76,0.0
2017-12-08 14:01,54.62,80.66,19.54,12.25,2.76,0.0
2017-12-08 15:01,50.33,75.42,13.72,12.17,2.48,0.0
2017-12-08 16:01,43.28,67.26,6.07,12.13,2.28,0.0
2017-12-08 17:01,0.0,0.0,0.0,11.92,2.21,0.0
2017-12-08 18:01,0.0,0.0,0.0,11.69,2.14,0.0
2017-12-08 19:01,0.0,0.0,0.0,11.15,2.69,0.0
2017-12-08 20:01,0.0,0.0,0.0,11.0,2.48,0.0
2017-12-08 21:01,0.0,0.0,0.0,10.71,2.41,0.0
2017-12-08 22:01,0.0,0.0,0.0,10.38,2.07,0.0
2017-12-08 23:01,0.0,0.0,0.0,9.52,1.66,0.0
2017-12-09 00:01,0.0,0.0,0.0,9.17,1.45,0.0
2017-12-09 01:01,0.0,0.0,0.0,9.16,1.31,0.0
2017-12-09 02:01,0.0,0.0,0.0,8.79,1.38,0.0
2017-12-09 03:01,0.0,0.0,0.0,8.24,1.72,0.0
2017-12-09 04:01,0.0,0.0,0.0,8.85,2.0,0.0
2017-12-09 05:01,0.0,0.0,0.0,9.48,2.21,0.0
2017-12-09 06:01,0.0,0.0,0.0,9.86,2.69,0.0
2017-12-09 07:01,0.0,0.0,0.0,10.58,3.03,0.0
2017-12-09 08:01,0.0,0.0,0.0,10.83,3.38,0.0
2017-12-09 09:01,2.97,12.05,10.02,11.21,4.76,0.0
2017-12-09 10:01,15.7,31.52,16.81,11.87,5.52,0.0
2017-12-09 11:01,34.13,55.63,21.5,12.71,6.07,0.0
2017-12-09 12:01,62.2,89.93,23.62,13.48,6.28,0.0
2017-12-09 13:01,52.06,77.88,22.92,13.82,7.1,0.0
2017-12-09 14:01,18.94,36.16,19.47,13.75,7.38,0.0
2017-12-09 15:01,24.51,43.57,13.68,13.96,7.17,0.0
2017-12-09 16:01,5.02,15.76,6.04,13.96,7.17,0.0
2017-12-09 17:01,0.0,0.0,0.0,13.91,7.31,0.0
2017-12-09 18:01,0.0,0.0,0.0,13.92,7.52,0.0
2017-12-09 19:01,0.0,0.0,0.0,13.75,7.38,0.0
2017-12-09 20:01,0.0,0.0,0.0,13.8,7.52,0.0
2017-12-09 21:01,0.0,0.0,0.0,13.77,7.66,0.0
2017-12-09 22:01,0.0,0.0,0.0,13.8,7.59,0.0
2017-12-09 23:01,0.0,0.0,0.0,13.8,7.45,0.0
2017-12-10 00:01,0.0,0.0,0.0,13.8,7.66,0.0
2017-12-10 01:01,0.0,0.0,0.0,13.9,8.07,0.0
2017-12-10 02:01,0.0,0.0,0.0,14.0,8.0,0.0
2017-12-10 03:01,0.0,0.0,0.0,14.02,8.14,0.0
2017-12-10 04:01,0.0,0.0,0.0,13.99,8.34,0.0
2017-12-10 05:01,0.0,0.0,0.0,14.09,8.41,0.0
2017-12-10 06:01,0.0,0.0,0.0,14.37,8.55,0.0
2017-12-10 07:01,0.0,0.0,0.0,14.58,9.59,0.0
2017-12-10 08:01,0.0,0.0,0.0,14.53,10.0,0.0
2017-12-10 09:01,11.58,25.96,9.88,14.48,9.38,0.0
2017-12-10 10:01,16.88,33.38,16.68,13.98,8.14,0.0
2017-12-10 11:01,25.97,45.43,21.38,13.7,7.79,0.0
2017-12-10 12:01,31.79,52.85,23.52,13.55,7.52,0.0
2017-12-10 13:01,31.85,52.85,22.84,13.24,8.07,0.0
2017-12-10 14:01,28.99,49.14,19.42,12.8,8.07,0.0
2017-12-10 15:01,40.9,63.97,13.65,12.67,7.86,0.0
2017-12-10 16:01,10.4,24.1,6.03,13.2,9.72,0.0
2017-12-10 17:01,0.0,0.0,0.0,14.12,13.03,0.0
2017-12-10 18:01,0.0,0.0,0.0,13.71,13.03,0.0
2017-12-10 19:01,0.0,0.0,0.0,13.64,11.93,0.0
2017-12-10 20:01,0.0,0.0,0.0,12.58,11.72,0.0
2017-12-10 21:01,0.0,0.0,0.0,10.22,9.52,0.0
2017-12-10 22:01,0.0,0.0,0.0,10.06,9.79,0.0
2017-12-10 23:01,0.0,0.0,0.0,9.36,10.62,0.0
2017-12-11 00:01,0.0,0.0,0.0,8.58,9.03,0.0
2017-12-11 01:01,0.0,0.0,0.0,8.52,7.1,0.0
2017-12-11 02:01,0.0,0.0,0.0,8.58,7.17,0.0
2017-12-11 03:01,0.0,0.0,0.0,8.95,6.69,0.0
2017-12-11 04:01,0.0,0.0,0.0,8.4,7.03,0.0
2017-12-11 05:01,0.0,0.0,0.0,8.74,6.41,0.0
2017-12-11 06:01,0.0,0.0,0.0,9.08,6.69,0.0
2017-12-11 07:01,0.0,0.0,0.0,9.13,6.83,0.0
2017-12-11 08:01,0.0,0.0,0.0,8.73,6.07,0.0
2017-12-11 09:01,10.64,24.1,9.75,8.88,4.14,0.0
2017-12-11 10:01,8.76,21.32,16.56,8.73,7.59,0.0
2017-12-11 11:01,154.65,192.31,21.27,9.63,7.24,0.0
2017-12-11 12:01,228.78,274.32,23.43,9.94,7.38,0.0
2017-12-11 13:01,318.65,373.88,22.77,10.44,8.07,0.0
2017-12-11 14:01,462.01,533.16,19.37,9.77,8.28,0.0
2017-12-11 15:01,67.41,94.39,13.62,9.93,7.66,0.0
2017-12-11 16:01,3.52,12.98,6.02,9.57,6.48,0.0
2017-12-11 17:01,0.0,0.0,0.0,9.33,5.79,0.0
2017-12-11 18:01,0.0,0.0,0.0,9.28,5.45,0.0
2017-12-11 19:01,0.0,0.0,0.0,9.27,5.17,0.0
2017-12-11 20:01,0.0,0.0,0.0,9.21,4.97,0.0
2017-12-11 21:01,0.0,0.0,0.0,9.25,4.9,0.0
2017-12-11 22:01,0.0,0.0,0.0,9.05,4.28,0.0
2017-12-11 23:01,0.0,0.0,0.0,8.99,3.72,0.0
2017-12-12 00:01,0.0,0.0,0.0,9.07,3.86,0.0
2017-12-12 01:01,0.0,0.0,0.0,9.16,4.0,0.0
2017-12-12 02:01,0.0,0.0,0.0,8.84,4.28,0.0
2017-12-12 03:01,0.0,0.0,0.0,9.11,4.28,0.0
2017-12-12 04:01,0.0,0.0,0.0,9.21,4.55,0.0
2017-12-12 05:01,0.0,0.0,0.0,9.23,4.21,0.0
2017-12-12 06:01,0.0,0.0,0.0,9.03,4.28,0.0
2017-12-12 07:01,0.0,0.0,0.0,8.69,3.17,0.0
2017-12-12 08:01,0.0,0.0,0.0,8.07,2.34,0.0
2017-12-12 09:01,141.67,178.25,9.63,7.89,1.72,0.0
2017-12-12 10:01,223.04,271.18,16.44,9.78,1.38,0.0
2017-12-12 11:01,57.41,83.44,21.17,10.35,1.86,0.0
2017-12-12 12:01,350.51,421.0,23.34,10.78,1.45,0.0
2017-12-12 13:01,166.26,208.72,22.7,11.35,2.0,0.0
2017-12-12 14:01,119.71,155.67,19.33,11.84,3.03,0.0
2017-12-12 15:01,138.82,176.71,13.6,11.96,3.66,0.0
2017-12-12 16:01,111.94,148.33,6.02,11.67,3.86,0.0
2017-12-12 17:01,0.0,0.0,0.0,11.23,4.14,0.0
2017-12-12 18:01,0.0,0.0,0.0,10.9,4.69,0.0
2017-12-12 19:01,0.0,0.0,0.0,10.26,5.79,0.0
2017-12-12 20:01,0.0,0.0,0.0,10.28,6.48,0.0
2017-12-12 21:01,0.0,0.0,0.0,10.42,7.1,0.0
2017-12-12 22:01,0.0,0.0,0.0,10.62,7.31,0.0
2017-12-12 23:01,0.0,0.0,0.0,10.9,7.1,0.0
2017-12-13 00:01,0.0,0.0,0.0,11.09,6.97,0.0
2017-12-13 01:01,0.0,0.0,0.0,11.03,6.76,0.0
2017-12-13 02:01,0.0,0.0,0.0,11.13,6.34,0.0
2017-12-13 03:01,0.0,0.0,0.0,11.28,5.45,0.0
2017-12-13 04:01,0.0,0.0,0.0,11.41,5.03,0.0
2017-12-13 05:01,0.0,0.0,0.0,11.4,4.55,0.0
2017-12-13 06:01,0.0,0.0,0.0,11.4,4.48,0.0
2017-12-13 07:01,0.0,0.0,0.0,11.58,5.79,0.0
2017-12-13 08:01,0.0,0.0,0.0,11.75,6.0,0.0
2017-12-13 09:01,30.67,51.09,9.51,11.92,6.14,0.0
2017-12-13 10:01,60.36,87.24,16.33,12.37,6.83,0.0
2017-12-13 11:01,97.26,130.26,21.07,12.82,7.72,0.0
2017-12-13 12:01,59.24,86.22,23.26,13.13,7.86,0.0
2017-12-13 13:01,47.57,72.31,22.65,13.46,8.0,0.0
2017-12-13 14:01,66.9,95.49,19.3,13.62,7.59,0.0
2017-12-13 15:01,36.93,59.33,13.59,13.71,7.1,0.0
2017-12-13 16:01,6.72,18.54,6.02,13.91,6.83,0.0
2017-12-13 17:01,0.0,0.0,0.0,13.8,6.34,0.0
2017-12-13 18:01,0.0,0.0,0.0,13.62,6.07,0.0
2017-12-13 19:01,0.0,0.0,0.0,13.46,6.14,0.0
2017-12-13 20:01,0.0,0.0,0.0,13.29,5.52,0.0
2017-12-13 21:01,0.0,0.0,0.0,13.09,5.79,0.0
2017-12-13 22:01,0.0,0.0,0.0,12.86,5.45,0.0
2017-12-13 23:01,0.0,0.0,0.0,12.77,5.1,0.0
2017-12-14 00:01,0.0,0.0,0.0,12.58,4.83,0.0
2017-12-14 01:01,0.0,0.0,0.0,12.62,4.76,0.0
2017-12-14 02:01,0.0,0.0,0.0,12.5,4.14,0.0
2017-12-14 03:01,0.0,0.0,0.0,12.45,3.52,0.0
2017-12-14 04:01,0.0,0.0,0.0,12.4,3.38,0.0
2017-12-14 05:01,0.0,0.0,0.0,12.35,3.31,0.0
2017-12-14 06:01,0.0,0.0,0.0,12.34,3.31,0.0
2017-12-14 07:01,0.0,0.0,0.0,12.22,3.79,0.0
2017-12-14 08:01,0.0,0.0,0.0,12.17,3.93,0.0
2017-12-14 09:01,20.45,38.01,9.4,12.31,4.07,0.0
2017-12-14 10:01,82.37,113.06,16.23,12.74,4.83,0.0
2017-12-14 11:01,82.65,113.85,20.98,13.28,6.0,0.0
2017-12-14 12:01,140.53,179.79,23.19,13.01,5.66,0.0
2017-12-14 13:01,130.37,168.27,22.6,13.07,6.07,0.0
2017-12-14 14:01,70.94,100.02,19.27,12.99,5.79,0.0
2017-12-14 15:01,16.98,33.38,13.58,12.81,6.07,0.0
2017-12-14 16:01,90.25,123.29,6.03,12.64,5.52,0.0
2017-12-14 17:01,0.0,0.0,0.0,12.39,5.52,0.0
2017-12-14 18:01,0.0,0.0,0.0,12.03,5.52,0.0
2017-12-14 19:01,0.0,0.0,0.0,11.67,5.79,0.0
2017-12-14 20:01,0.0,0.0,0.0,11.63,6.0,0.0
2017-12-14 21:01,0.0,0.0,0.0,11.49,5.93,0.0
2017-12-14 22:01,0.0,0.0,0.0,11.43,5.93,0.0
2017-12-14 23:01,0.0,0.0,0.0,11.27,5.86,0.0
2017-12-15 00:01,0.0,0.0,0.0,11.14,5.66,0.0
2017-12-15 01:01,0.0,0.0,0.0,10.96,5.93,0.0
2017-12-15 02:01,0.0,0.0,0.0,10.64,6.14,0.0
2017-12-15 03:01,0.0,0.0,0.0,9.7,6.07,0.0
2017-12-15 04:01,0.0,0.0,0.0,9.17,6.34,0.0
2017-12-15 05:01,0.0,0.0,0.0,8.96,5.03,0.0
2017-12-15 06:01,0.0,0.0,0.0,9.22,4.48,0.0
2017-12-15 07:01,0.0,0.0,0.0,8.8,3.52,0.0
2017-12-15 08:01,0.0,0.0,0.0,8.74,3.86,0.0
2017-12-15 09:01,112.34,145.61,9.29,9.2,3.31,0.0
2017-12-15 10:01,260.06,310.72,16.13,9.85,3.45,0.0
2017-12-15 11:01,313.64,372.47,20.9,10.52,3.66,0.0
2017-12-15 12:01,546.66,646.48,23.13,10.89,4.14,0.0
2017-12-15 13:01,268.18,321.02,22.56,11.18,4.83,0.0
2017-12-15 14:01,85.19,115.78,19.25,11.13,5.17,0.0
2017-12-15 15:01,383.66,451.55,13.58,10.86,5.24,0.0
2017-12-15 16:01,214.36,265.56,6.05,10.91,4.97,0.0
2017-12-15 17:01,0.0,0.0,0.0,10.02,4.62,0.0
2017-12-15 18:01,0.0,0.0,0.0,9.82,4.14,0.0
2017-12-15 19:01,0.0,0.0,0.0,9.56,3.86,0.0
2017-12-15 20:01,0.0,0.0,0.0,9.34,3.45,0.0
2017-12-15 21:01,0.0,0.0,0.0,9.08,3.31,0.0
2017-12-15 22:01,0.0,0.0,0.0,8.96,3.38,0.0
2017-12-15 23:01,0.0,0.0,0.0,8.85,3.38,0.0
2017-12-16 00:01,0.0,0.0,0.0,8.73,3.38,0.0
2017-12-16 01:01,0.0,0.0,0.0,8.44,3.38,0.0
2017-12-16 02:01,0.0,0.0,0.0,8.29,3.52,0.0
2017-12-16 03:01,0.0,0.0,0.0,8.29,3.52,0.0
2017-12-16 04:01,0.0,0.0,0.0,8.31,3.38,0.0
2017-12-16 05:01,0.0,0.0,0.0,8.12,3.1,0.0
2017-12-16 06:01,0.0,0.0,0.0,7.99,2.9,0.0
2017-12-16 07:01,0.0,0.0,0.0,8.07,2.83,0.0
2017-12-16 08:01,0.0,0.0,0.0,7.89,2.9,0.0
2017-12-16 09:01,300.85,358.77,9.2,8.21,2.83,0.0
2017-12-16 10:01,58.72,84.49,16.04,9.43,3.1,0.0
2017-12-16 11:01,592.3,702.5,20.83,10.07,3.52,0.0
2017-12-16 12:01,582.23,692.15,23.08,10.43,3.45,0.0
2017-12-16 13:01,634.29,758.43,22.52,10.65,3.38,0.0
2017-12-16 14:01,278.57,332.77,19.24,10.73,3.66,0.0
2017-12-16 15:01,395.29,467.11,13.59,10.52,3.79,0.0
2017-12-16 16:01,185.38,232.15,6.08,10.29,3.38,0.0
2017-12-16 17:01,0.0,0.0,0.0,9.82,2.9,0.0
2017-12-16 18:01,0.0,0.0,0.0,9.41,2.76,0.0
2017-12-16 19:01,0.0,0.0,0.0,9.02,2.76,0.0
2017-12-16 20:01,0.0,0.0,0.0,8.73,2.83,0.0
2017-12-16 21:01,0.0,0.0,0.0,8.4,2.83,0.0
2017-12-16 22:01,0.0,0.0,0.0,8.44,2.9,0.0
2017-12-16 23:01,0.0,0.0,0.0,8.15,2.9,0.0
2017-12-17 00:01,0.0,0.0,0.0,7.45,2.48,0.0
2017-12-17 01:01,0.0,0.0,0.0,6.94,1.86,0.0
2017-12-17 02:01,0.0,0.0,0.0,7.29,1.52,0.0
2017-12-17 03:01,0.0,0.0,0.0,7.88,1.24,0.0
2017-12-17 04:01,0.0,0.0,0.0,7.65,1.24,0.0
2017-12-17 05:01,0.0,0.0,0.0,6.9,1.45,0.0
2017-12-17 06:01,0.0,0.0,0.0,6.43,1.59,0.0
2017-12-17 07:01,0.0,0.0,0.0,7.84,1.31,0.0
2017-12-17 08:01,0.0,0.0,0.0,5.29,1.59,0.0
2017-12-17 09:01,268.15,319.26,9.1,5.48,1.52,0.0
2017-12-17 10:01,470.04,555.37,15.96,6.95,1.45,0.0
2017-12-17 11:01,589.69,714.17,20.76,9.32,1.31,0.0
2017-12-17 12:01,633.67,780.86,23.03,10.19,0.97,0.0
2017-12-17 13:01,615.24,764.81,22.5,10.61,0.48,0.0
2017-12-17 14:01,540.19,666.99,19.24,10.72,0.21,0.0
2017-12-17 15:01,443.31,537.82,13.61,10.7,0.76,0.0
2017-12-17 16:01,58.85,85.67,6.11,10.47,1.03,0.0
2017-12-17 17:01,0.0,0.0,0.0,9.79,1.45,0.0
2017-12-17 18:01,0.0,0.0,0.0,8.42,1.38,0.0
2017-12-17 19:01,0.0,0.0,0.0,9.61,0.34,0.0
2017-12-17 20:01,0.0,0.0,0.0,9.53,0.28,0.0
2017-12-17 21:01,0.0,0.0,0.0,9.5,0.28,0.0
2017-12-17 22:01,0.0,0.0,0.0,8.88,1.24,0.0
2017-12-17 23:01,0.0,0.0,0.0,6.25,1.86,0.0
2017-12-18 00:01,0.0,0.0,0.0,6.07,2.21,0.0
2017-12-18 01:01,0.0,0.0,0.0,6.05,2.48,0.0
2017-12-18 02:01,0.0,0.0,0.0,6.09,2.69,0.0
2017-12-18 03:01,0.0,0.0,0.0,6.17,2.83,0.0
2017-12-18 04:01,0.0,0.0,0.0,6.03,2.9,0.0
2017-12-18 05:01,0.0,0.0,0.0,5.92,2.9,0.0
2017-12-18 06:01,0.0,0.0,0.0,5.91,3.03,0.0
2017-12-18 07:01,0.0,0.0,0.0,6.48,2.97,0.0
2017-12-18 08:01,0.0,0.0,0.0,6.46,2.9,0.0
2017-12-18 09:01,130.78,165.22,9.01,7.19,2.83,0.0
2017-12-18 10:01,113.26,146.15,15.88,8.63,2.9,0.0
2017-12-18 11:01,157.23,196.81,20.7,10.11,2.76,0.0
2017-12-18 12:01,204.31,251.23,22.99,11.21,2.48,0.0
2017-12-18 13:01,117.73,153.94,22.48,11.79,2.41,0.0
2017-12-18 14:01,51.6,76.95,19.24,11.92,2.34,0.0
2017-12-18 15:01,54.73,80.53,13.63,11.66,1.86,0.0
2017-12-18 16:01,24.0,42.71,6.14,11.73,1.86,0.0
2017-12-18 17:01,0.0,0.0,0.0,11.7,1.93,0.0
2017-12-18 18:01,0.0,0.0,0.0,11.68,2.07,0.0
2017-12-18 19:01,0.0,0.0,0.0,11.72,2.14,0.0
2017-12-18 20:01,0.0,0.0,0.0,11.9,2.62,0.0
2017-12-18 21:01,0.0,0.0,0.0,12.11,3.03,0.0
2017-12-18 22:01,0.0,0.0,0.0,12.31,3.24,0.0
2017-12-18 23:01,0.0,0.0,0.0,12.42,3.52,0.0
2017-12-19 00:01,0.0,0.0,0.0,12.51,3.59,0.0
2017-12-19 01:01,0.0,0.0,0.0,12.57,3.66,0.0
2017-12-19 02:01,0.0,0.0,0.0,12.52,3.45,0.0
2017-12-19 03:01,0.0,0.0,0.0,12.42,3.31,0.0
2017-12-19 04:01,0.0,0.0,0.0,12.27,3.1,0.0
2017-12-19 05:01,0.0,0.0,0.0,12.17,2.9,0.0
2017-12-19 06:01,0.0,0.0,0.0,12.03,2.76,0.0
2017-12-19 07:01,0.0,0.0,0.0,11.92,2.41,0.0
2017-12-19 08:01,0.0,0.0,0.0,11.87,2.41,0.0
2017-12-19 09:01,142.06,181.55,8.93,11.92,2.69,0.0
2017-12-19 10:01,193.81,239.15,15.82,12.2,3.1,0.0
2017-12-19 11:01,478.3,570.07,20.65,12.56,3.66,0.0
2017-12-19 12:01,417.2,496.5,22.95,12.8,4.14,0.0
2017-12-19 13:01,644.54,772.99,22.47,12.87,4.41,0.0
2017-12-19 14:01,566.27,674.38,19.25,12.86,4.55,0.0
2017-12-19 15:01,419.02,498.1,13.66,12.68,4.55,0.0
2017-12-19 16:01,188.18,236.53,6.19,12.07,4.21,0.0
2017-12-19 17:01,0.0,0.0,0.0,10.98,4.14,0.0
2017-12-19 18:01,0.0,0.0,0.0,10.08,3.93,0.0
2017-12-19 19:01,0.0,0.0,0.0,9.88,3.31,0.0
2017-12-19 20:01,0.0,0.0,0.0,9.27,3.03,0.0
2017-12-19 21:01,0.0,0.0,0.0,8.62,2.76,0.0
2017-12-19 22:01,0.0,0.0,0.0,7.88,2.55,0.0
2017-12-19 23:01,0.0,0.0,0.0,7.33,2.62,0.0
2017-12-20 00:01,0.0,0.0,0.0,7.01,2.83,0.0
2017-12-20 01:01,0.0,0.0,0.0,6.87,2.9,0.0
2017-12-20 02:01,0.0,0.0,0.0,6.82,2.97,0.0
2017-12-20 03:01,0.0,0.0,0.0,6.5,2.76,0.0
2017-12-20 04:01,0.0,0.0,0.0,6.28,2.62,0.0
2017-12-20 05:01,0.0,0.0,0.0,6.02,2.62,0.0
2017-12-20 06:01,0.0,0.0,0.0,5.39,2.76,0.0
2017-12-20 07:01,0.0,0.0,0.0,5.46,2.69,0.0
2017-12-20 08:01,0.0,0.0,0.0,5.5,2.69,0.0
2017-12-20 09:01,273.48,324.24,8.86,5.8,2.69,0.0
2017-12-20 10:01,469.31,549.43,15.75,7.03,2.48,0.0
2017-12-20 11:01,601.49,717.36,20.6,8.57,2.28,0.0
2017-12-20 12:01,649.9,787.68,22.93,10.17,2.14,0.0
2017-12-20 13:01,640.6,780.3,22.47,11.75,2.28,0.0
2017-12-20 14:01,558.72,675.18,19.27,12.91,2.69,0.0
2017-12-20 15:01,415.49,499.27,13.69,13.32,3.1,0.0
2017-12-20 16:01,181.73,230.16,6.24,12.74,3.24,0.0
2017-12-20 17:01,0.0,0.0,0.0,11.55,3.45,0.0
2017-12-20 18:01,0.0,0.0,0.0,10.56,3.31,0.0
2017-12-20 19:01,0.0,0.0,0.0,9.79,2.83,0.0
2017-12-20 20:01,0.0,0.0,0.0,9.17,2.97,0.0
2017-12-20 21:01,0.0,0.0,0.0,8.76,3.03,0.0
2017-12-20 22:01,0.0,0.0,0.0,8.41,2.9,0.0
2017-12-20 23:01,0.0,0.0,0.0,8.13,2.83,0.0
2017-12-21 00:01,0.0,0.0,0.0,7.79,2.76,0.0
2017-12-21 01:01,0.0,0.0,0.0,7.36,2.55,0.0
2017-12-21 02:01,0.0,0.0,0.0,6.9,2.48,0.0
2017-12-21 03:01,0.0,0.0,0.0,6.57,2.55,0.0
2017-12-21 04:01,0.0,0.0,0.0,6.3,2.62,0.0
2017-12-21 05:01,0.0,0.0,0.0,6.03,2.62,0.0
2017-12-21 06:01,0.0,0.0,0.0,5.8,2.62,0.0
2017-12-21 07:01,0.0,0.0,0.0,5.78,2.9,0.0
2017-12-21 08:01,0.0,0.0,0.0,5.8,2.83,0.0
2017-12-21 09:01,278.09,330.46,8.79,6.42,2.69,0.0
2017-12-21 10:01,468.88,554.09,15.7,8.87,2.41,0.0
2017-12-21 11:01,586.03,708.78,20.56,11.34,2.14,0.0
2017-12-21 12:01,636.24,785.62,22.91,13.14,1.79,0.0
2017-12-21 13:01,627.9,780.34,22.47,14.41,1.72,0.0
2017-12-21 14:01,545.01,669.54,19.29,15.25,2.14,0.0
2017-12-21 15:01,400.02,489.65,13.74,15.48,1.93,0.0
2017-12-21 16:01,174.65,225.46,6.29,15.07,1.31,0.0
2017-12-21 17:01,0.0,0.0,0.0,13.3,1.17,0.0
2017-12-21 18:01,0.0,0.0,0.0,11.0,1.72,0.0
2017-12-21 19:01,0.0,0.0,0.0,9.17,1.93,0.0
2017-12-21 20:01,0.0,0.0,0.0,7.99,2.07,0.0
2017-12-21 21:01,0.0,0.0,0.0,7.2,2.34,0.0
2017-12-21 22:01,0.0,0.0,0.0,6.63,2.34,0.0
2017-12-21 23:01,0.0,0.0,0.0,6.22,2.21,0.0
2017-12-22 00:01,0.0,0.0,0.0,5.85,2.28,0.0
2017-12-22 01:01,0.0,0.0,0.0,5.63,2.48,0.0
2017-12-22 02:01,0.0,0.0,0.0,5.55,2.41,0.0
2017-12-22 03:01,0.0,0.0,0.0,5.37,2.34,0.0
2017-12-22 04:01,0.0,0.0,0.0,5.46,2.28,0.0
2017-12-22 05:01,0.0,0.0,0.0,5.47,2.34,0.0
2017-12-22 06:01,0.0,0.0,0.0,5.67,2.41,0.0
2017-12-22 07:01,0.0,0.0,0.0,5.49,2.55,0.0
2017-12-22 08:01,0.0,0.0,0.0,5.46,2.48,0.0
2017-12-22 09:01,274.04,325.73,8.73,5.74,2.14,0.0
2017-12-22 10:01,467.14,552.1,15.65,7.34,1.59,0.0
2017-12-22 11:01,595.28,721.83,20.53,9.03,1.17,0.0
2017-12-22 12:01,635.2,778.69,22.9,10.98,1.52,0.0
2017-12-22 13:01,635.08,773.09,22.48,12.58,2.62,0.0
2017-12-22 14:01,558.04,670.7,19.33,13.29,3.52,0.0
2017-12-22 15:01,414.93,496.2,13.79,13.26,3.86,0.0
2017-12-22 16:01,189.82,238.87,6.36,12.56,3.86,0.0
2017-12-22 17:01,0.0,0.0,0.0,11.39,3.93,0.0
2017-12-22 18:01,0.0,0.0,0.0,10.54,3.72,0.0
2017-12-22 19:01,0.0,0.0,0.0,9.97,3.17,0.0
2017-12-22 20:01,0.0,0.0,0.0,9.54,2.76,0.0
2017-12-22 21:01,0.0,0.0,0.0,9.3,2.9,0.0
2017-12-22 22:01,0.0,0.0,0.0,9.27,3.17,0.0
2017-12-22 23:01,0.0,0.0,0.0,9.34,3.24,0.0
2017-12-23 00:01,0.0,0.0,0.0,9.38,3.1,0.0
2017-12-23 01:01,0.0,0.0,0.0,9.25,2.83,0.0
2017-12-23 02:01,0.0,0.0,0.0,9.11,2.48,0.0
2017-12-23 03:01,0.0,0.0,0.0,8.65,2.21,0.0
2017-12-23 04:01,0.0,0.0,0.0,8.35,1.93,0.0
2017-12-23 05:01,0.0,0.0,0.0,8.25,1.93,0.0
2017-12-23 06:01,0.0,0.0,0.0,8.0,2.14,0.0
2017-12-23 07:01,0.0,0.0,0.0,8.3,2.48,0.0
2017-12-23 08:01,0.0,0.0,0.0,8.48,2.55,0.0
2017-12-23 09:01,232.59,282.25,8.67,8.96,2.55,0.0
2017-12-23 10:01,326.02,389.3,15.61,10.98,2.55,0.0
2017-12-23 11:01,499.01,596.02,20.51,12.25,3.24,0.0
2017-12-23 12:01,620.38,748.74,22.9,12.97,3.52,0.0
2017-12-23 13:01,626.5,758.35,22.5,13.49,3.52,0.0
2017-12-23 14:01,546.05,657.46,19.37,13.7,3.45,0.0
2017-12-23 15:01,414.84,498.1,13.84,13.56,3.38,0.0
2017-12-23 16:01,191.84,241.92,6.43,12.96,3.24,0.0
2017-12-23 17:01,0.0,0.0,0.0,11.82,3.24,0.0
2017-12-23 18:01,0.0,0.0,0.0,10.81,2.97,0.0
2017-12-23 19:01,0.0,0.0,0.0,9.88,2.9,0.0
2017-12-23 20:01,0.0,0.0,0.0,9.2,2.76,0.0
2017-12-23 21:01,0.0,0.0,0.0,8.64,2.48,0.0
2017-12-23 22:01,0.0,0.0,0.0,8.18,2.41,0.0
2017-12-23 23:01,0.0,0.0,0.0,7.77,2.48,0.0
2017-12-24 00:01,0.0,0.0,0.0,7.3,2.69,0.0
2017-12-24 01:01,0.0,0.0,0.0,6.77,2.83,0.0
2017-12-24 02:01,0.0,0.0,0.0,6.52,2.97,0.0
2017-12-24 03:01,0.0,0.0,0.0,6.48,3.03,0.0
2017-12-24 04:01,0.0,0.0,0.0,6.52,3.1,0.0
2017-12-24 05:01,0.0,0.0,0.0,6.46,3.24,0.0
2017-12-24 06:01,0.0,0.0,0.0,6.48,3.31,0.0
2017-12-24 07:01,0.0,0.0,0.0,7.3,3.52,0.0
2017-12-24 08:01,0.0,0.0,0.0,7.25,3.52,0.0
2017-12-24 09:01,266.46,318.27,8.62,7.7,3.52,0.0
2017-12-24 10:01,471.74,555.65,15.57,9.44,3.24,0.0
2017-12-24 11:01,601.04,721.39,20.49,11.58,3.1,0.0
