P;G(i);H_sun;T2m;WS10m;Int;hora;mes;Valor probable fut
0;0;0;1368;455;0;21;4;0
0;0;0;1319;407;0;22;4;0
0;0;0;1274;359;0;23;4;0
0;0;0;123;331;0;0;4;0
0;0;0;1217;317;0;1;4;0
0;0;0;1174;303;0;2;4;0
0;0;0;115;297;0;3;4;0
0;0;0;1133;283;0;4;4;0
0;0;0;1099;255;0;5;4;798
729;1924;433;1076;234;0;6;4;11392
11311;17609;1511;1204;234;0;7;4;33514
33382;41879;2597;1426;255;0;8;4;47171
53912;66295;365;1611;31;0;9;4;67157
69541;86598;4612;1738;372;0;10;4;76313
80669;102041;5384;1822;407;0;11;4;83708
86307;109708;5805;1873;462;0;12;4;82885
83869;106018;573;1875;49;0;13;4;77099
77394;96852;5189;1873;497;0;14;4;65191
65823;81238;4349;1842;49;0;15;4;47727
48192;59208;3352;1795;469;0;16;4;26317
26253;34155;2285;1736;448;0;17;4;5881
5977;11374;1198;1645;386;0;18;4;0
0;0;0;1535;331;0;19;4;0
0;0;0;1426;283;0;20;4;0
0;0;0;1359;234;0;21;4;0
0;0;0;1275;193;0;22;4;0
0;0;0;1164;166;0;23;4;0
0;0;0;1089;159;0;0;4;0
0;0;0;1018;166;0;1;4;0
0;0;0;977;166;0;2;4;0
0;0;0;952;159;0;3;4;0
0;0;0;884;172;0;4;4;0
0;0;0;818;207;0;5;4;729
798;2011;46;812;241;0;6;4;11311
11392;1737;1538;1001;234;0;7;4;33382
33514;41831;2623;1307;241;0;8;4;53912
47171;57714;3677;1527;297;0;9;4;69541
67157;83169;4642;1654;366;0;10;4;77835
76818;9628;5417;1703;40;0;11;4;83708
75996;95372;584;175;428;0;12;4;76636
59315;73106;5762;177;503;0;13;4;75264
26347;32774;5216;1715;559;0;14;4;40737
16509;21168;4371;1613;545;0;15;4;23347
11917;15761;3372;1525;552;0;16;4;322
2443;4357;2304;1444;49;0;17;4;1513
343;1298;1217;1364;614;0;18;4;83
0;0;0;1334;538;0;19;4;0
0;0;0;1269;566;0;20;4;0
0;0;0;120;524;0;21;4;0
0;0;0;1132;428;0;22;4;0
0;0;0;1087;393;0;23;4;0
0;0;0;105;345;0;0;4;0
0;0;0;1004;352;0;1;4;0
0;0;0;968;407;0;2;4;0
0;0;0;954;434;0;3;4;0
0;0;0;922;441;0;4;4;0
0;0;0;886;476;0;5;4;3068
1032;2361;487;867;51;0;6;4;3598
10314;14438;1564;916;641;0;7;4;456
22749;27733;265;961;69;0;8;4;4924
15818;19798;3705;995;655;0;9;4;6804
741;10291;4672;1087;593;0;10;4;7617
11936;15483;5449;1077;579;0;11;4;20509
12488;16132;5873;1092;517;0;12;4;21002
40529;48312;5794;1081;49;0;13;4;8771
47164;56213;5243;1156;497;0;14;4;50737
40226;47937;4394;1169;51;0;15;4;8424
43432;51672;3392;1118;483;0;16;4;11165
26719;33772;2323;1134;455;0;17;4;0
6216;11383;1236;1046;524;0;18;4;0
0;0;0;1003;503;0;19;4;0
0;0;0;944;483;0;20;4;0
0;0;0;899;545;0;21;4;0
0;0;0;863;538;0;22;4;0
0;0;0;86;51;0;23;4;0
0;0;0;857;552;0;0;4;0
0;0;0;847;572;0;1;4;0
0;0;0;834;634;0;2;4;0
0;0;0;829;628;0;3;4;0
0;0;0;835;559;0;4;4;0
0;0;0;84;572;0;5;4;18
1217;2623;513;844;676;0;6;4;858
6071;8675;159;844;614;0;7;4;24598
13515;17158;2676;899;614;0;8;4;4999
15985;19982;3732;999;69;0;9;4;9793
8101;11125;4701;1186;772;0;10;4;26624
1104;14556;5481;1277;821;0;11;4;31783
15337;19377;5907;1207;1007;0;12;4;25238
12838;16595;5825;1265;903;0;13;4;27415
9686;12979;5269;1257;945;0;14;4;12275
3657;5841;4416;1178;931;0;15;4;10433
10311;13628;3412;1135;952;0;16;4;9502
27533;34471;2342;108;786;0;17;4;3939
3546;5708;1255;1077;724;0;18;4;583
0;0;0;999;697;0;19;4;1071
0;0;0;942;676;0;20;4;0
0;0;0;931;648;0;21;4;0
0;0;0;884;724;0;22;4;0
0;0;0;904;71;0;23;4;0
0;0;0;902;766;0;0;4;0
0;0;0;916;834;0;1;4;0
0;0;0;898;903;0;2;4;0
0;0;0;913;869;0;3;4;0
0;0;0;921;828;0;4;4;0
0;0;0;928;786;0;5;4;0
1211;2623;539;934;724;0;6;4;3291
132;2781;1615;977;683;0;7;4;14642
414;6397;2701;1024;752;0;8;4;2657
44946;52675;3758;1102;848;0;9;4;6535
50239;58893;4729;1156;903;0;10;4;68718
43027;50771;5512;1217;100;0;11;4;59925
8106;11125;594;1209;1131;0;12;4;52694
40304;47433;5855;1136;111;0;13;4;7128
15307;19377;5295;1245;986;0;14;4;4979
3972;46758;4438;1194;1069;0;15;4;18314
30111;35998;3431;1205;966;0;16;4;12501
9226;12431;236;1188;834;0;17;4;1057
4914;7484;1273;1147;745;0;18;4;0
0;0;0;1078;883;0;19;4;0
0;0;0;110;745;0;20;4;0
0;0;0;1091;779;0;21;4;0
0;0;0;1031;772;0;22;4;0
0;0;0;1046;703;0;23;4;0
0;0;0;1002;697;0;0;4;0
0;0;0;104;607;0;1;4;0
0;0;0;1042;566;0;2;4;0
0;0;0;102;559;0;3;4;0
0;0;0;987;517;0;4;4;0
0;0;0;967;483;0;5;4;0
907;2186;564;962;462;0;6;4;0
9161;12688;164;1043;483;0;7;4;12997
18765;23337;2726;1099;552;0;8;4;35616
29429;35376;3784;1166;607;0;9;4;12365
32816;39446;4757;1225;566;0;10;4;60405
67636;81442;5543;129;545;0;11;4;80988
6420;77549;5973;1339;531;0;12;4;4092
46195;55566;5886;134;524;0;13;4;63455
48252;57963;5321;135;524;0;14;4;48436
50024;5999;446;1338;49;0;15;4;20055
2042;25396;3451;1334;503;0;16;4;1538
15961;20463;2379;1311;51;0;17;4;0
5199;7899;1292;1288;51;0;18;4;0
0;0;0;1229;497;0;19;4;166
0;0;0;1198;462;0;20;4;0
0;0;0;1187;441;0;21;4;0
0;0;0;1161;434;0;22;4;0
0;0;0;1141;434;0;23;4;0
0;0;0;1128;428;0;0;4;0
0;0;0;110;428;0;1;4;0
0;0;0;1098;414;0;2;4;0
0;0;0;1105;407;0;3;4;0
0;0;0;111;393;0;4;4;0
0;0;0;112;393;0;5;4;0
1445;2973;589;1131;393;0;6;4;3351
8828;12298;1664;1161;386;0;7;4;13687
11522;1514;2751;1192;31;0;8;4;34038
15603;19885;381;1234;269;0;9;4;52402
10717;14277;4785;1277;228;0;10;4;65414
14568;1882;5574;1317;152;0;11;4;2778
26076;32507;6005;1361;117;0;12;4;28702
17901;22807;5916;1421;172;0;13;4;12275
31484;38814;5346;1414;221;0;14;4;9194
46336;56516;4481;1455;303;0;15;4;15052
48068;58373;347;1433;372;0;16;4;21488
27217;34986;2397;1384;40;0;17;4;11165
6143;11739;131;1338;40;0;18;4;10218
0;0;0;1223;359;0;19;4;2087
0;0;0;1131;345;0;20;4;0
0;0;0;1075;345;0;21;4;0
0;0;0;1036;317;0;22;4;0
0;0;0;994;29;0;23;4;0
0;0;0;951;269;0;0;4;0
0;0;0;909;276;0;1;4;0
0;0;0;873;29;0;2;4;0
0;0;0;845;283;0;3;4;0
0;0;0;825;297;0;4;4;0
0;0;0;816;303;0;5;4;0
1469;2973;614;813;303;0;6;4;7147
12753;19432;1688;982;29;0;7;4;31248
35651;43855;2775;1174;366;0;8;4;53486
56435;68173;3835;136;393;0;9;4;7035
7107;87812;4812;1557;372;0;10;4;80208
80579;10250;5604;1742;331;0;11;4;84699
84549;109845;6037;189;297;0;12;4;80852
82213;107268;5946;1991;283;0;13;4;75575
75415;96891;5371;2044;324;0;14;4;64332
6537;82145;4502;2032;386;0;15;4;45942
47574;59133;3489;1976;428;0;16;4;27501
23993;31294;2415;1881;448;0;17;4;7107
6096;11931;1329;1748;414;0;18;4;1028
85;787;266;1586;324;0;19;4;0
0;0;0;1453;255;0;20;4;0
0;0;0;1341;241;0;21;4;0
0;0;0;1244;234;0;22;4;0
0;0;0;1168;234;0;23;4;0
0;0;0;1107;234;0;0;4;0
0;0;0;107;234;0;1;4;0
0;0;0;1031;241;0;2;4;0
0;0;0;1003;248;0;3;4;0
0;0;0;979;255;0;4;4;0
0;0;0;967;248;0;5;4;2278
1583;3148;638;974;248;0;6;4;14356
12655;19339;1712;1159;207;0;7;4;36054
34093;43085;2798;1497;159;0;8;4;55024
53107;67101;386;1709;11;0;9;4;68187
67133;86881;4839;1815;117;0;10;4;80669
77202;101298;5634;1899;172;0;11;4;83708
82563;108007;6068;1937;255;0;12;4;76636
81154;104795;5975;193;317;0;13;4;42105
7591;96794;5396;190;324;0;14;4;63891
64737;8122;4523;1875;317;0;15;4;46373
47374;58732;3508;1816;345;0;16;4;25828
26198;34137;2433;1718;379;0;17;4;6176
6402;9725;1347;1586;372;0;18;4;0
0;35;285;1452;31;0;19;4;0
0;0;0;1335;241;0;20;4;0
0;0;0;130;186;0;21;4;0
0;0;0;1276;20;0;22;4;0
0;0;0;1243;214;0;23;4;0
0;0;0;1222;221;0;0;4;0
0;0;0;1157;172;0;1;4;0
0;0;0;1093;97;0;2;4;0
0;0;0;1073;83;0;3;4;0
0;0;0;1075;76;0;4;4;0
0;0;0;1071;69;0;5;4;845
1638;3235;661;1069;97;0;6;4;11425
5228;7788;1735;117;55;0;7;4;32201
10741;14377;2821;1258;7;0;8;4;3484
1215;16039;3884;1359;124;0;9;4;23691
18814;23881;4865;1466;221;0;10;4;8555
57533;71232;5663;1543;283;0;11;4;19646
6672;83324;6099;1613;324;0;12;4;72231
76769;9648;6004;1658;372;0;13;4;67037
74083;91644;542;1632;455;0;14;4;62535
65063;79281;4544;1591;483;0;15;4;47768
47457;5760;3527;155;483;0;16;4;2867
25693;33017;2451;1512;476;0;17;4;9419
6805;10298;1365;1447;462;0;18;4;1684
0;35;304;1307;434;0;19;4;0
0;0;0;1217;40;0;20;4;0
0;0;0;1175;393;0;21;4;0
0;0;0;1144;379;0;22;4;0
0;0;0;1131;379;0;23;4;0
0;0;0;1129;40;0;0;5;0
0;0;0;1145;40;0;1;5;0
0;0;0;1141;386;0;2;5;0
0;0;0;1141;359;0;3;5;0
0;0;0;1147;393;0;4;5;0
0;0;0;1138;40;0;5;5;1523
1196;2623;685;1141;428;0;6;5;6872
8194;11389;1757;120;497;0;7;5;16098
19585;24428;2844;1236;517;0;8;5;13229
12211;15946;3907;1285;517;0;9;5;49357
3198;38702;4891;1328;545;0;10;5;70826
24019;29605;5691;1386;586;0;11;5;75239
47076;56614;613;142;634;0;12;5;11851
53917;64734;6032;1432;676;0;13;5;30978
36119;43522;5444;140;69;0;14;5;10005
13722;17708;4565;1372;724;0;15;5;5106
19835;24668;3545;137;779;0;16;5;7091
13213;17146;2468;1323;786;0;17;5;4537
5232;7877;1383;1285;745;0;18;5;0
0;262;323;1209;71;0;19;5;0
0;0;0;1156;669;0;20;5;0
0;0;0;1144;662;0;21;5;0
0;0;0;1113;655;0;22;5;0
0;0;0;1085;641;0;23;5;0
0;0;0;1097;655;0;0;5;0
0;0;0;1076;676;0;1;5;0
0;0;0;1057;628;0;2;5;0
0;0;0;1038;628;0;3;5;0
0;0;0;1031;628;0;4;5;0
0;0;0;1016;607;0;5;5;2731
2039;376;707;1007;60;0;6;5;12753
12938;18209;1779;1064;703;0;7;5;24443
30829;37285;2866;1102;752;0;8;5;14495
38192;45219;3931;1155;759;0;9;5;32359
53986;63796;4916;1229;752;0;10;5;46298
6206;73935;5719;1314;738;0;11;5;79194
85679;103996;616;1405;71;0;12;5;77882
73408;88732;6061;1459;703;0;13;5;73813
76167;91985;5468;148;703;0;14;5;5953
62311;74491;4585;1477;724;0;15;5;44692
49065;58515;3563;1407;759;0;16;5;27939
26054;32929;2486;1328;731;0;17;5;8987
7104;12174;1401;1267;662;0;18;5;1273
26;1137;342;1159;621;0;19;5;0
0;0;0;1067;628;0;20;5;0
0;0;0;1017;614;0;21;5;0
0;0;0;994;559;0;22;5;0
0;0;0;968;503;0;23;5;0
0;0;0;953;448;0;0;5;0
0;0;0;951;40;0;1;5;0
0;0;0;946;379;0;2;5;0
0;0;0;937;352;0;3;5;0
0;0;0;93;331;0;4;5;0
0;0;0;932;331;0;5;5;1416
178;341;73;949;345;0;6;5;10114
13391;20223;1801;107;441;0;7;5;30043
36409;44463;2888;1175;517;0;8;5;48237
54525;64955;3953;1275;559;0;9;5;59681
72331;87267;4941;1361;545;0;10;5;75816
83039;101982;5747;1433;517;0;11;5;77557
87447;108556;619;1475;497;0;12;5;87376
85759;106488;6089;152;497;0;13;5;80328
8047;98991;5492;1539;517;0;14;5;65823
67099;81232;4605;1529;552;0;15;5;48684
49633;5988;3581;1505;572;0;16;5;2770
28222;36301;2503;1463;566;0;17;5;6414
6275;1229;1418;1404;503;0;18;5;451
401;1399;36;1303;448;0;19;5;0
0;0;0;1198;428;0;20;5;0
0;0;0;1132;386;0;21;5;0
0;0;0;1084;359;0;22;5;0
0;0;0;1041;338;0;23;5;0
0;0;0;1008;317;0;0;5;0
0;0;0;969;31;0;1;5;0
0;0;0;941;303;0;2;5;0
0;0;0;927;303;0;3;5;0
0;0;0;913;297;0;4;5;0
0;0;0;917;283;0;5;5;2314
1914;3585;751;914;269;0;6;5;13913
13381;20167;1822;1044;283;0;7;5;36255
35791;43975;2909;1201;393;0;8;5;57144
55744;66871;3975;1327;469;0;9;5;73195
7149;86749;4965;1434;503;0;10;5;81643
82753;102016;5774;1524;517;0;11;5;8504
87005;107884;6219;1578;552;0;12;5;83923
85089;105225;6116;1613;579;0;13;5;57521
79304;97281;5515;1631;593;0;14;5;49138
66233;80261;4625;1634;607;0;15;5;4856
48684;5890;3599;1603;614;0;16;5;27051
2770;35698;2521;1532;614;0;17;5;6708
6414;1226;1436;1447;579;0;18;5;401
451;1487;379;1335;579;0;19;5;0
0;0;0;1224;579;0;20;5;0
0;0;0;1158;579;0;21;5;0
0;0;0;1115;60;0;22;5;0
0;0;0;1091;614;0;23;5;0
0;0;0;107;614;0;0;5;0
0;0;0;1053;607;0;1;5;0
0;0;0;103;607;0;2;5;0
0;0;0;1007;607;0;3;5;0
0;0;0;979;614;0;4;5;0
0;0;0;955;607;0;5;5;1914
2314;411;773;949;593;0;6;5;13381
13913;20436;1843;1072;566;0;7;5;35791
36255;44153;293;1217;634;0;8;5;55744
57144;68182;3997;1379;634;0;9;5;7149
73195;88662;4988;1532;621;0;10;5;82753
81643;100779;580;1664;593;0;11;5;87005
80178;10004;6248;1783;559;0;12;5;85089
80574;101164;6143;1876;538;0;13;5;78209
71738;89648;5538;1942;517;0;14;5;63929
5784;71579;4644;1953;503;0;15;5;47623
45663;56389;3617;1908;503;0;16;5;26687
21705;28072;2538;1803;469;0;17;5;6884
7505;12605;1453;1694;414;0;18;5;38
394;1399;397;1564;297;0;19;5;0
0;0;0;1418;269;0;20;5;0
0;0;0;1305;276;0;21;5;0
0;0;0;1224;269;0;22;5;0
0;0;0;1171;269;0;23;5;0
0;0;0;1156;283;0;0;5;0
0;0;0;1163;29;0;1;5;0
0;0;0;1167;297;0;2;5;0
0;0;0;1158;297;0;3;5;0
0;0;0;1158;283;0;4;5;0
0;0;0;1157;262;0;5;5;2027
2352;4197;794;1167;269;0;6;5;12712
6637;9494;1863;1246;386;0;7;5;32958
12248;16049;295;1335;407;0;8;5;26333
11564;15297;4018;1409;428;0;9;5;39926
8992;12331;5011;1471;441;0;10;5;57533
14978;19377;5826;1562;441;0;11;5;2723
34794;42912;6276;1666;428;0;12;5;39272
57645;71298;617;1749;434;0;13;5;41684
67575;84346;5561;1795;40;0;14;5;29125
60256;7440;4664;1773;407;0;15;5;38124
16438;21207;3635;1686;386;0;16;5;28291
10165;13804;2555;1601;352;0;17;5;2673
2149;3987;147;1537;262;0;18;5;0
658;1836;416;145;179;0;19;5;0
0;0;0;1394;166;0;20;5;0
0;0;0;1357;193;0;21;5;0
0;0;0;1338;248;0;22;5;0
0;0;0;1343;276;0;23;5;0
0;0;0;1356;31;0;0;5;0
0;0;0;1388;372;0;1;5;0
0;0;0;1407;421;0;2;5;0
0;0;0;1425;455;0;3;5;0
0;0;0;1436;469;0;4;5;0
0;0;0;1437;469;0;5;5;0
1421;2973;814;1435;462;0;6;5;0
375;6026;1882;1439;462;0;7;5;5342
10985;14651;2969;1471;51;0;8;5;14822
19439;2443;4038;1485;538;0;9;5;46301
23134;28752;5033;1526;572;0;10;5;60487
24327;30178;5852;1575;648;0;11;5;23454
38764;4708;6304;1586;683;0;12;5;78359
13019;17059;6196;1588;717;0;13;5;67816
1189;15761;5583;1615;752;0;14;5;9707
10919;14648;4683;1658;834;0;15;5;7691
9666;13165;3652;1636;917;0;16;5;1696
3582;5841;2572;1586;952;0;17;5;0
1811;3523;1488;153;100;0;18;5;0
0;262;434;1453;993;0;19;5;0
0;0;0;1412;100;0;20;5;0
0;0;0;141;1041;0;21;5;0
0;0;0;1404;1028;0;22;5;0
0;0;0;140;959;0;23;5;0
0;0;0;1375;876;0;0;5;0
0;0;0;1342;841;0;1;5;0
0;0;0;1334;717;0;2;5;0
0;0;0;1293;683;0;3;5;0
0;0;0;1268;703;0;4;5;0
0;0;0;1249;738;0;5;5;0
722;1924;834;1245;807;0;6;5;0
3115;5192;1902;1296;779;0;7;5;0
1361;17535;2988;133;869;0;8;5;22294
52827;6244;4058;1381;91;0;9;5;42966
930;12609;5055;1401;972;0;10;5;39084
83229;99308;5877;1486;1034;0;11;5;33551
80419;9609;6331;1534;1117;0;12;5;65352
51499;61446;6222;1578;1159;0;13;5;69473
57648;68438;5605;156;1207;0;14;5;3737
24514;30077;4701;1519;120;0;15;5;13116
8473;11682;3669;1488;1159;0;16;5;1465
5193;7788;2588;1462;1117;0;17;5;0
4064;6397;1505;1409;1028;0;18;5;0
0;35;452;135;903;0;19;5;0
0;0;0;130;793;0;20;5;0
0;0;0;127;752;0;21;5;0
0;0;0;1243;697;0;22;5;0
0;0;0;1225;738;0;23;5;0
0;0;0;1203;683;0;0;5;0
0;0;0;1202;683;0;1;5;0
0;0;0;1198;669;0;2;5;0
0;0;0;1211;607;0;3;5;0
0;0;0;1218;572;0;4;5;0
0;0;0;1223;552;0;5;5;8716
2889;4897;853;1234;524;0;6;5;20529
11016;15017;192;1269;469;0;7;5;45307
7311;10291;3007;1353;531;0;8;5;57597
4964;751;4077;1421;621;0;9;5;12942
7685;10754;5076;1383;414;0;10;5;37772
9564;12979;5901;1428;428;0;11;5;7591
8706;1196;6358;1408;476;0;12;5;8044
8391;11589;6247;1423;566;0;13;5;5007
5651;8344;5626;1449;724;0;14;5;11401
5477;8159;472;1531;841;0;15;5;4332
4253;6675;3686;157;828;0;16;5;843
4026;6397;2605;1576;759;0;17;5;498
551;1669;1521;158;669;0;18;5;0
15;612;469;1545;69;0;19;5;0
0;0;0;1542;69;0;20;5;0
0;0;0;1536;655;0;21;5;0
0;0;0;1536;621;0;22;5;0
0;0;0;1534;634;0;23;5;0
0;0;0;1534;614;0;0;5;0
0;0;0;1537;628;0;1;5;0
0;0;0;1531;621;0;2;5;0
0;0;0;1511;648;0;3;5;0
0;0;0;1475;655;0;4;5;0
0;0;0;1443;621;0;5;5;2863
1058;2448;872;1432;60;0;6;5;5337
4733;7231;1938;143;607;0;7;5;9464
12694;16599;3025;1456;669;0;8;5;5355
11137;14834;4096;1542;793;0;9;5;16741
1189;15761;5097;1625;814;0;10;5;33907
17769;22621;5925;1654;731;0;11;5;68266
61558;74765;6384;1682;731;0;12;5;18149
55411;67286;6272;1685;703;0;13;5;30808
26322;32526;5648;1628;724;0;14;5;30151
34161;41498;4738;1536;641;0;15;5;3165
32033;39057;3703;149;531;0;16;5;0
22044;28025;2621;1455;503;0;17;5;0
7728;11306;1538;1419;393;0;18;5;0
944;2274;487;1363;338;0;19;5;0
0;0;0;1332;276;0;20;5;0
0;0;0;1317;255;0;21;5;0
0;0;0;129;248;0;22;5;0
0;0;0;1258;262;0;23;5;0
0;0;0;1215;262;0;0;5;0
0;0;0;1155;255;0;1;5;0
0;0;0;1123;221;0;2;5;0
0;0;0;1141;221;0;3;5;0
0;0;0;1166;262;0;4;5;0
0;0;0;1176;207;0;5;5;0
2822;481;89;1183;166;0;6;5;110
14044;2100;1956;1227;138;0;7;5;9476
2740;34319;3042;1295;83;0;8;5;31323
40621;50218;4114;1363;97;0;9;5;59528
64723;81396;5117;1442;152;0;10;5;77063
77097;98406;5948;152;207;0;11;5;73329
82736;106297;641;1611;255;0;12;5;80272
83586;106546;6297;1687;331;0;13;5;7552
77979;97441;5668;1719;428;0;14;5;63933
64778;79252;4756;1703;51;0;15;5;48459
49008;59669;3719;167;552;0;16;5;27896
22655;28979;2637;1636;566;0;17;5;7568
6944;12971;1554;1583;545;0;18;5;1859
939;2274;504;147;524;0;19;5;0
0;0;0;1357;51;0;20;5;0
0;0;0;127;524;0;21;5;0
0;0;0;1213;531;0;22;5;0
0;0;0;1186;531;0;23;5;0
0;0;0;1176;531;0;0;5;0
0;0;0;1153;517;0;1;5;0
0;0;0;1153;517;0;2;5;0
0;0;0;1152;497;0;3;5;0
0;0;0;1151;462;0;4;5;0
0;0;0;1146;448;0;5;5;3505
2219;4023;908;1178;428;0;6;5;9496
1438;21706;1973;1319;393;0;7;5;16183
3701;46093;3059;155;448;0;8;5;38773
55753;68201;4132;176;51;0;9;5;68389
70574;87739;5137;1937;524;0;10;5;77002
8116;10286;597;2086;531;0;11;5;81801
84202;108029;6435;2202;524;0;12;5;81834
83335;107127;6321;228;531;0;13;5;76151
76547;97471;5689;2309;552;0;14;5;64417
64863;81545;4774;2294;552;0;15;5;48274
4814;60438;3736;2262;517;0;16;5;27359
27565;36785;2653;2196;455;0;17;5;6835
6908;1324;1571;210;434;0;18;5;195
1028;2448;522;1924;386;0;19;5;0
0;0;0;1744;366;0;20;5;0
0;0;0;1581;352;0;21;5;0
0;0;0;1473;359;0;22;5;0
0;0;0;1415;372;0;23;5;0
0;0;0;1382;393;0;0;5;0
0;0;0;1346;366;0;1;5;0
0;0;0;1314;366;0;2;5;0
0;0;0;1282;372;0;3;5;0
0;0;0;1259;352;0;4;5;0
0;0;0;1224;352;0;5;5;2898
2278;411;925;1232;338;0;6;5;14176
14356;21636;1989;1412;324;0;7;5;34771
36054;45538;3076;1711;31;0;8;5;53079
55024;68944;4149;1987;324;0;9;5;70226
69819;88337;5156;2172;448;0;10;5;79955
79693;102354;5992;2291;49;0;11;5;84813
83168;107518;646;2354;517;0;12;5;82784
81834;105367;6345;2363;545;0;13;5;76293
76151;96976;5709;2343;566;0;14;5;64659
63929;80238;4792;2305;579;0;15;5;48269
47623;59575;3752;2243;572;0;16;5;28142
27501;36505;2669;2152;545;0;17;5;7456
7107;13316;1587;203;566;0;18;5;195
1031;2448;539;1885;538;0;19;5;0
0;0;0;1719;503;0;20;5;0
0;0;0;1605;476;0;21;5;0
0;0;0;153;441;0;22;5;0
0;0;0;1483;434;0;23;5;0
0;0;0;1438;386;0;0;5;0
0;0;0;1378;359;0;1;5;0
0;0;0;1319;345;0;2;5;0
0;0;0;1262;345;0;3;5;0
0;0;0;1225;359;0;4;5;0
0;0;0;1207;359;0;5;5;2898
2345;4197;942;1234;359;0;6;5;14176
14332;21388;2005;1412;324;0;7;5;36339
36018;45466;3092;170;317;0;8;5;55199
54381;68316;4165;200;297;0;9;5;70226
68372;87861;5174;2256;324;0;10;5;79955
77422;102407;6014;2447;297;0;11;5;80603
7894;107591;6484;2574;20;0;12;5;79027
77052;106679;6368;2634;131;0;13;5;72244
71684;97041;5729;2641;172;0;14;5;61727
60859;80305;4809;2617;20;0;15;5;46688
45965;59888;3768;2563;20;0;16;5;27138
26687;36521;2684;2476;20;0;17;5;727
6884;13274;1603;2356;172;0;18;5;1792
953;2361;556;2228;69;0;19;5;0
0;0;0;2073;131;0;20;5;0
0;0;0;1904;20;0;21;5;0
0;0;0;1763;228;0;22;5;0
0;0;0;1666;221;0;23;5;0
0;0;0;158;221;0;0;5;0
0;0;0;1476;234;0;1;5;0
0;0;0;1398;248;0;2;5;0
0;0;0;134;248;0;3;5;0
0;0;0;1184;234;0;4;5;0
0;0;0;112;20;0;5;5;3609
3313;5422;958;1134;152;0;6;5;10788
14031;20047;2021;1529;152;0;7;5;15504
2786;35392;3107;169;145;0;8;5;51907
52006;66047;4181;1796;103;0;9;5;61565
54995;71196;5191;1936;69;0;10;5;6970
71151;93837;6034;2053;145;0;11;5;35624
68774;88512;6507;2056;29;0;12;5;72351
75178;96375;6391;1979;338;0;13;5;67319
67917;8595;5749;1913;331;0;14;5;59619
37851;47333;4826;1881;269;0;15;5;40908
982;13536;3783;1843;303;0;16;5;24201
2265;4172;270;1734;359;0;17;5;4129
2278;4172;1618;1619;255;0;18;5;1617
551;1661;572;1439;338;0;19;5;0
0;0;0;1342;317;0;20;5;0
0;0;0;1296;29;0;21;5;0
0;0;0;1266;276;0;22;5;0
0;0;0;1248;255;0;23;5;0
0;0;0;124;283;0;0;5;0
0;0;0;1238;29;0;1;5;0
0;0;0;124;324;0;2;5;0
0;0;0;1234;379;0;3;5;0
0;0;0;1241;40;0;4;5;0
0;0;0;1252;393;0;5;5;4549
2079;3848;973;1244;414;0;6;5;13726
1104;2503;2036;1285;462;0;7;5;32539
4764;7231;3122;1286;503;0;8;5;40345
6774;9642;4197;1313;524;0;9;5;6587
7089;10013;5209;1318;566;0;10;5;18144
7312;10291;6054;1363;621;0;11;5;27325
5745;8437;653;138;662;0;12;5;12494
10597;14092;6413;1322;641;0;13;5;11176
10762;14277;5768;1297;559;0;14;5;5187
9112;12331;4843;1239;648;0;15;5;3284
970;12979;3799;119;683;0;16;5;1588
8736;11867;2715;120;772;0;17;5;14471
3498;5655;1634;1208;60;0;18;5;10557
56;1661;589;1186;69;0;19;5;0
0;0;0;1153;655;0;20;5;0
0;0;0;1144;71;0;21;5;0
0;0;0;1137;676;0;22;5;0
0;0;0;1125;745;0;23;5;0
0;0;0;1101;634;0;0;5;0
0;0;0;114;586;0;1;5;0
0;0;0;1138;60;0;2;5;0
0;0;0;1113;593;0;3;5;0
0;0;0;1125;566;0;4;5;0
0;0;0;1105;593;0;5;5;0
2094;3848;989;1111;531;0;6;5;2501
13717;18389;205;112;655;0;7;5;5136
34936;42548;3136;1206;579;0;8;5;824
16073;20315;4212;1238;593;0;9;5;25109
14245;18264;5225;1281;586;0;10;5;6904
61348;73632;6074;1316;593;0;11;5;35572
63494;76558;6553;1348;579;0;12;5;1021
5848;70287;6435;1356;607;0;13;5;22418
54505;65326;5787;1364;621;0;14;5;13149
5667;67612;4859;136;648;0;15;5;27319
3270;39476;3814;1342;634;0;16;5;7514
17133;21728;273;1292;593;0;17;5;0
7791;11042;1649;1234;60;0;18;5;652
0;525;605;1177;579;0;19;5;0
0;0;0;114;524;0;20;5;0
0;0;0;110;483;0;21;5;0
0;0;0;1083;462;0;22;5;0
0;0;0;1065;49;0;23;5;0
0;0;0;1042;448;0;0;5;0
0;0;0;1052;483;0;1;5;0
0;0;0;1064;462;0;2;5;0
0;0;0;1067;497;0;3;5;0
0;0;0;1061;517;0;4;5;0
0;0;0;1044;476;0;5;5;3694
3611;5771;1003;1082;441;0;6;5;14062
14543;21774;2064;1129;503;0;7;5;30936
32728;39868;3149;1171;51;0;8;5;46096
52789;62794;4226;122;545;0;9;5;5318
56516;67539;5241;1275;559;0;10;5;78301
30019;36461;6093;1304;552;0;11;5;76345
36481;44058;6575;1322;545;0;12;5;11706
50417;60662;6456;1314;517;0;13;5;48404
33405;40439;5805;1315;517;0;14;5;5399
27223;33246;4875;1326;51;0;15;5;28474
15913;20226;3829;1321;517;0;16;5;6893
17952;22749;2745;1312;503;0;17;5;0
